File,Binoculars,GPTZero,Fast-DetectGPT,Date/Category
stanforddaily_2021_79,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_80,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_81,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_82,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_83,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_84,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_85,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_86,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_87,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_88,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_89,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_90,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_91,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_92,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_93,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_94,HUMAN,HUMAN,AI,2021/Colleges
stanforddaily_2021_95,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_96,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_97,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_98,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_99,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_100,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_101,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_102,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_103,HUMAN,HUMAN,AI,2021/Colleges
stanforddaily_2021_104,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_105,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_106,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_107,HUMAN,HUMAN,AI,2021/Colleges
stanforddaily_2021_108,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_109,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_110,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_111,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_112,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_113,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_114,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_115,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_116,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_117,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_118,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_119,HUMAN,HUMAN,AI,2021/Colleges
stanforddaily_2021_120,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_121,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_122,HUMAN,HUMAN,AI,2021/Colleges
stanforddaily_2021_123,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_124,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_125,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_126,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_127,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_128,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_129,HUMAN,HUMAN,AI,2021/Colleges
stanforddaily_2021_130,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_131,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_132,HUMAN,HUMAN,AI,2021/Colleges
stanforddaily_2021_133,HUMAN,HUMAN,AI,2021/Colleges
stanforddaily_2021_134,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_135,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_136,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_137,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_138,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_139,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_140,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_141,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_142,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_143,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_144,HUMAN,HUMAN,AI,2021/Colleges
stanforddaily_2021_145,HUMAN,HUMAN,AI,2021/Colleges
stanforddaily_2021_146,HUMAN,HUMAN,AI,2021/Colleges
stanforddaily_2021_147,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_148,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_149,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_150,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_151,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_152,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_153,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_154,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_155,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_156,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_157,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_158,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_159,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_160,HUMAN,HUMAN,AI,2021/Colleges
stanforddaily_2021_161,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_162,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_163,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_164,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_165,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_166,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_167,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_168,HUMAN,HUMAN,AI,2021/Colleges
stanforddaily_2021_169,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_170,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_171,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_172,HUMAN,HUMAN,AI,2021/Colleges
stanforddaily_2021_173,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_174,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_175,HUMAN,HUMAN,AI,2021/Colleges
stanforddaily_2021_176,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_177,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_178,HUMAN,HUMAN,AI,2021/Colleges
stanforddaily_2021_179,HUMAN,HUMAN,AI,2021/Colleges
stanforddaily_2021_180,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_181,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_182,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_183,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_184,HUMAN,HUMAN,HUMAN,2021/Colleges
stanforddaily_2021_185,HUMAN,HUMAN,HUMAN,2021/Colleges
austrailianfinancialreview_2021_0,HUMAN,AI,HUMAN,2021/Major
austrailianfinancialreview_2021_1,HUMAN,HUMAN,HUMAN,2021/Major
austrailianfinancialreview_2021_2,HUMAN,HUMAN,HUMAN,2021/Major
austrailianfinancialreview_2021_3,HUMAN,HUMAN,HUMAN,2021/Major
austrailianfinancialreview_2021_4,HUMAN,HUMAN,HUMAN,2021/Major
austrailianfinancialreview_2021_5,HUMAN,HUMAN,AI,2021/Major
austrailianfinancialreview_2021_6,HUMAN,HUMAN,HUMAN,2021/Major
austrailianfinancialreview_2021_7,HUMAN,HUMAN,HUMAN,2021/Major
austrailianfinancialreview_2021_8,HUMAN,HUMAN,HUMAN,2021/Major
austrailianfinancialreview_2021_9,HUMAN,HUMAN,AI,2021/Major
austrailianfinancialreview_2021_10,HUMAN,HUMAN,HUMAN,2021/Major
austrailianfinancialreview_2021_11,HUMAN,HUMAN,HUMAN,2021/Major
austrailianfinancialreview_2021_12,HUMAN,HUMAN,AI,2021/Major
austrailianfinancialreview_2021_13,HUMAN,HUMAN,HUMAN,2021/Major
austrailianfinancialreview_2021_14,HUMAN,HUMAN,HUMAN,2021/Major
austrailianfinancialreview_2021_15,HUMAN,HUMAN,AI,2021/Major
austrailianfinancialreview_2021_16,HUMAN,HUMAN,HUMAN,2021/Major
austrailianfinancialreview_2021_17,HUMAN,HUMAN,HUMAN,2021/Major
austrailianfinancialreview_2021_18,HUMAN,HUMAN,HUMAN,2021/Major
austrailianfinancialreview_2021_19,HUMAN,HUMAN,HUMAN,2021/Major
austrailianfinancialreview_2021_20,HUMAN,HUMAN,AI,2021/Major
austrailianfinancialreview_2021_21,HUMAN,HUMAN,HUMAN,2021/Major
austrailianfinancialreview_2021_22,HUMAN,HUMAN,HUMAN,2021/Major
austrailianfinancialreview_2021_23,HUMAN,HUMAN,HUMAN,2021/Major
austrailianfinancialreview_2021_24,HUMAN,HUMAN,HUMAN,2021/Major
austrailianfinancialreview_2021_25,HUMAN,HUMAN,HUMAN,2021/Major
austrailianfinancialreview_2021_26,HUMAN,HUMAN,HUMAN,2021/Major
austrailianfinancialreview_2021_27,HUMAN,HUMAN,HUMAN,2021/Major
austrailianfinancialreview_2021_28,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_0,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_1,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_2,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_3,HUMAN,HUMAN,AI,2021/Major
financialpost_2021_4,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_5,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_6,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_7,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_8,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_9,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_10,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_11,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_12,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_13,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_14,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_15,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_16,HUMAN,HUMAN,AI,2021/Major
financialpost_2021_17,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_18,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_19,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_20,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_21,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_22,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_23,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_24,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_25,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_26,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_27,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_28,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_29,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_30,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_31,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_32,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_33,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_34,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_35,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_36,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_37,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_38,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_39,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_40,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_41,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_42,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_43,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_44,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_45,HUMAN,HUMAN,AI,2021/Major
financialpost_2021_46,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_47,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_48,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_49,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_50,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_51,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_52,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_53,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_54,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_55,HUMAN,HUMAN,AI,2021/Major
financialpost_2021_56,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_57,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_58,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_59,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_60,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_61,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_62,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_63,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_64,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_65,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_66,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_67,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_68,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_69,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_70,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_71,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_72,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_73,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_74,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_75,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_76,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_77,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_78,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_79,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_80,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_81,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_82,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_83,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_84,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_85,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_86,HUMAN,HUMAN,AI,2021/Major
financialpost_2021_87,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_88,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_89,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_90,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_91,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_92,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_93,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_94,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_95,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_96,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_97,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_98,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_99,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_100,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_101,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_102,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_103,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_104,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_105,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_106,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_107,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_108,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_109,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_110,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_111,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_112,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_113,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_114,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_115,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_116,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_117,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_118,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_119,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_120,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_121,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_122,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_123,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_124,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_125,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_126,HUMAN,HUMAN,AI,2021/Major
financialpost_2021_127,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_128,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_129,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_130,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_131,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_132,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_133,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_134,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_135,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_136,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_137,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_138,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_139,HUMAN,HUMAN,AI,2021/Major
financialpost_2021_140,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_141,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_142,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_143,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_144,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_145,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_146,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_147,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_148,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_149,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_150,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_151,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_152,HUMAN,HUMAN,AI,2021/Major
financialpost_2021_153,HUMAN,HUMAN,AI,2021/Major
financialpost_2021_154,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_155,HUMAN,HUMAN,AI,2021/Major
financialpost_2021_156,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_157,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_158,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_159,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_160,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_161,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_162,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_163,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_164,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_165,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_166,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_167,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_168,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_169,HUMAN,HUMAN,AI,2021/Major
financialpost_2021_170,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_171,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_172,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_173,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_174,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_175,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_176,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_177,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_178,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_179,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_180,HUMAN,HUMAN,AI,2021/Major
financialpost_2021_181,HUMAN,HUMAN,AI,2021/Major
financialpost_2021_182,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_183,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_184,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_185,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_186,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_187,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_188,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_189,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_190,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_191,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_192,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_193,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_194,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_195,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_196,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_197,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_198,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_199,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_200,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_201,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_202,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_203,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_204,HUMAN,HUMAN,AI,2021/Major
financialpost_2021_205,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_206,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_207,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_208,HUMAN,AI,HUMAN,2021/Major
financialpost_2021_209,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_210,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_211,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_212,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_213,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_214,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_215,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_216,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_217,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_218,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_219,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_220,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_221,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_222,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_223,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_224,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_225,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_226,HUMAN,HUMAN,HUMAN,2021/Major
financialpost_2021_227,HUMAN,HUMAN,HUMAN,2021/Major
independent_2021_0,HUMAN,HUMAN,HUMAN,2021/Major
independent_2021_1,HUMAN,HUMAN,HUMAN,2021/Major
independent_2021_2,HUMAN,HUMAN,HUMAN,2021/Major
independent_2021_3,HUMAN,HUMAN,HUMAN,2021/Major
independent_2021_4,HUMAN,HUMAN,AI,2021/Major
independent_2021_5,HUMAN,HUMAN,HUMAN,2021/Major
independent_2021_6,HUMAN,HUMAN,HUMAN,2021/Major
independent_2021_7,HUMAN,HUMAN,HUMAN,2021/Major
independent_2021_8,HUMAN,HUMAN,HUMAN,2021/Major
independent_2021_9,HUMAN,HUMAN,HUMAN,2021/Major
independent_2021_10,HUMAN,HUMAN,HUMAN,2021/Major
independent_2021_11,HUMAN,HUMAN,HUMAN,2021/Major
independent_2021_12,HUMAN,HUMAN,HUMAN,2021/Major
independent_2021_13,HUMAN,HUMAN,HUMAN,2021/Major
independent_2021_14,HUMAN,HUMAN,HUMAN,2021/Major
independent_2021_15,HUMAN,HUMAN,HUMAN,2021/Major
independent_2021_16,HUMAN,HUMAN,HUMAN,2021/Major
independent_2021_17,HUMAN,HUMAN,HUMAN,2021/Major
independent_2021_18,HUMAN,HUMAN,HUMAN,2021/Major
independent_2021_19,HUMAN,HUMAN,AI,2021/Major
independent_2021_20,HUMAN,HUMAN,HUMAN,2021/Major
independent_2021_21,HUMAN,HUMAN,HUMAN,2021/Major
independent_2021_22,HUMAN,HUMAN,HUMAN,2021/Major
independent_2021_23,HUMAN,HUMAN,HUMAN,2021/Major
independent_2021_24,HUMAN,HUMAN,HUMAN,2021/Major
independent_2021_25,HUMAN,HUMAN,HUMAN,2021/Major
independent_2021_26,HUMAN,HUMAN,HUMAN,2021/Major
independent_2021_27,HUMAN,HUMAN,HUMAN,2021/Major
independent_2021_28,HUMAN,HUMAN,HUMAN,2021/Major
independent_2021_29,HUMAN,HUMAN,HUMAN,2021/Major
independent_2021_30,HUMAN,HUMAN,HUMAN,2021/Major
independent_2021_31,HUMAN,HUMAN,HUMAN,2021/Major
independent_2021_32,HUMAN,HUMAN,HUMAN,2021/Major
independent_2021_33,HUMAN,HUMAN,AI,2021/Major
